source,id,name,name_clean,name_norm,name_tokens,description,description_clean,description_norm,description_tokens,category,category_clean,category_norm,category_tokens,price,rating,time_minutes,latitude,longitude,vote_count,htm_weekday,htm_weekend,rating_normalized,price_normalized,category_standardized,category_id,unified_price,merged_id,indoor,outdoor
dataset1,165,Green Village Gedangsari,green village gedangsari,green village gedangsari,"['green', 'village', 'gedangsari']","Wisata Green Village Gedangsari Gunungkidul merupakan wisata alam cukup menakjubkan, pesona alam berupa hamparan pepohonan hijau rindang serta udara sejuk, bahkan sekarang telah hadir loh wahana flying fox terpanjang se Asia Tenggara. Berada di dataran tinggi, pengunjung dapat menyaksikan panorama kota Jogja, Klaten hingga kota Solo. Beberapa kegiatan liburan menyenangkan dapat dilakukan ketika liburan di Green Village Gunungkidul. Sepanjang jalan setapak berawal dari gerbang masuk hingga lokasi puncak, tak perlu heran kalau banyak pengunjung berswafoto di sepanjang jalan. Hal tersebut mengingat pesona alam masih asri, sehingga sangat cocok dijadikan background berswafoto bareng keluarga, teman atau pun bareng pasangan. Tentu saja banyak pengunjung membawa tongkat selfie bahkan ada juga menggunakan pesawat drone demi merekam momen keseruan dan keindahan alam Gunungkidul melalui jepretan kamera.","wisata green village gedangsari gunungkidul merupakan wisata alam cukup menakjubkan, pesona alam berupa hamparan pepohonan hijau rindang serta udara sejuk, bahkan sekarang telah hadir loh wahana flying fox terpanjang se asia tenggara. berada di dataran tinggi, pengunjung dapat menyaksikan panorama kota jogja, klaten hingga kota solo. beberapa kegiatan liburan menyenangkan dapat dilakukan ketika liburan di green village gunungkidul. sepanjang jalan setapak berawal dari gerbang masuk hingga lokasi puncak, tak perlu heran kalau banyak pengunjung berswafoto di sepanjang jalan. hal tersebut mengingat pesona alam masih asri, sehingga sangat cocok dijadikan background berswafoto bareng keluarga, teman atau pun bareng pasangan. tentu saja banyak pengunjung membawa tongkat selfie bahkan ada juga menggunakan pesawat drone demi merekam momen keseruan dan keindahan alam gunungkidul melalui jepretan kamera.",wisata green village gedangsari gunungkidul merupakan wisata alam cukup menakjubkan pesona alam berupa hamparan pepohonan hijau rindang serta udara sejuk bahkan sekarang telah hadir loh wahana flying fox terpanjang se asia tenggara berada di dataran tinggi pengunjung dapat menyaksikan panorama kota jogja klaten hingga kota solo beberapa kegiatan liburan menyenangkan dapat dilakukan ketika liburan di green village gunungkidul sepanjang jalan setapak berawal dari gerbang masuk hingga lokasi puncak tak perlu heran kalau banyak pengunjung berswafoto di sepanjang jalan hal tersebut mengingat pesona alam masih asri sehingga sangat cocok dijadikan background berswafoto bareng keluarga teman atau pun bareng pasangan tentu saja banyak pengunjung membawa tongkat selfie bahkan ada juga menggunakan pesawat drone demi merekam momen keseruan dan keindahan alam gunungkidul melalui jepretan kamera,"['wisata', 'green', 'village', 'gedangsari', 'gunungkidul', 'merupakan', 'wisata', 'alam', 'cukup', 'menakjubkan', 'pesona', 'alam', 'berupa', 'hamparan', 'pepohonan', 'hijau', 'rindang', 'serta', 'udara', 'sejuk', 'bahkan', 'sekarang', 'telah', 'hadir', 'loh', 'wahana', 'flying', 'fox', 'terpanjang', 'asia', 'tenggara', 'berada', 'dataran', 'tinggi', 'pengunjung', 'dapat', 'menyaksikan', 'panorama', 'kota', 'jogja', 'klaten', 'hingga', 'kota', 'solo', 'beberapa', 'kegiatan', 'liburan', 'menyenangkan', 'dapat', 'dilakukan', 'ketika', 'liburan', 'green', 'village', 'gunungkidul', 'sepanjang', 'jalan', 'setapak', 'berawal', 'dari', 'gerbang', 'masuk', 'hingga', 'lokasi', 'puncak', 'tak', 'perlu', 'heran', 'kalau', 'banyak', 'pengunjung', 'berswafoto', 'sepanjang', 'jalan', 'hal', 'tersebut', 'mengingat', 'pesona', 'alam', 'masih', 'asri', 'sehingga', 'sangat', 'cocok', 'dijadikan', 'background', 'berswafoto', 'bareng', 'keluarga', 'teman', 'atau', 'pun', 'bareng', 'pasangan', 'tentu', 'saja', 'banyak', 'pengunjung', 'membawa', 'tongkat', 'selfie', 'bahkan', 'ada', 'juga', 'menggunakan', 'pesawat', 'drone', 'demi', 'merekam', 'momen', 'keseruan', 'dan', 'keindahan', 'alam', 'gunungkidul', 'melalui', 'jepretan', 'kamera']",Taman Hiburan,taman hiburan,taman hiburan,"['taman', 'hiburan']",2000.0,4.2,60.0,-7.813094,110.615571,0.0,0.0,0.0,0.8400000000000001,,taman hiburan,3,2000.0,102,1,1
dataset2,498,GRINATA ADVENTURE 1,grinata adventure 1,grinata adventure 1,"['grinata', 'adventure']",wisata petualangan alam dengan kegiatan seperti off road camping dan outbound di alam terbuka,wisata petualangan alam dengan kegiatan seperti off road camping dan outbound di alam terbuka,wisata petualangan alam dengan kegiatan seperti off road camping dan outbound di alam terbuka,"['wisata', 'petualangan', 'alam', 'dengan', 'kegiatan', 'seperti', 'off', 'road', 'camping', 'dan', 'outbound', 'alam', 'terbuka']",Agrowisata,agrowisata,agrowisata,['agrowisata'],0.0,4.9,,-7.5902269,110.4423564,13.0,350000.0,350000.0,0.98,0.2536231884057971,lainnya,7,350000.0,103,0,1
dataset2,296,Grojogan Pucung,grojogan pucung,grojogan pucung,"['grojogan', 'pucung']",air terjun alami yang menawarkan kesegaran dengan suasana alam yang asri dan menenangkan,air terjun alami yang menawarkan kesegaran dengan suasana alam yang asri dan menenangkan,air terjun alami yang menawarkan kesegaran dengan suasana alam yang asri dan menenangkan,"['air', 'terjun', 'alami', 'yang', 'menawarkan', 'kesegaran', 'dengan', 'suasana', 'alam', 'yang', 'asri', 'dan', 'menenangkan']",Wisata Air,wisata air,wisata air,"['wisata', 'air']",0.0,4.5,,-7.990371,110.3421397,23.0,0.0,0.0,0.9,0.0,wisata air,5,0.0,104,0,1
dataset1,136,Grojogan Watu Purbo Bangunrejo,grojogan watu purbo bangunrejo,grojogan watu purbo bangunrejo,"['grojogan', 'watu', 'purbo', 'bangunrejo']","Objek wisata itu tak adalah Grojogan Watu Purbo yang berada di Bangunrejo, Merdikorejo, Kecamatan Tempel. Objek wisata itu sekitar setahun terakhir cukup populer di kalangan wisatawan karena memiliki pemandangan eksotis berupa air terjun yang memiliki enam tingkatan. Wisatawan yang datang rata-rata menjadikan air terjun itu sebagai latar untuk swafoto karena pemandangannya yang dinilai instagramable. Grojokan Watu Purbo ini tepatnya berlokasi di aliran Kali Krisak, yang merupakan jalur dari lahar dingin yang mengalir dari Gunung Merapi. Pemandangan kawasan ini eksotis karena dikepung pepohonan asri serta hamparan sawah. Munculnya air terjun atau grojogan ini berasal dari enam dam dengan ketinggian bervariasi tak lebih dari 10 meter.","objek wisata itu tak adalah grojogan watu purbo yang berada di bangunrejo, merdikorejo, kecamatan tempel. objek wisata itu sekitar setahun terakhir cukup populer di kalangan wisatawan karena memiliki pemandangan eksotis berupa air terjun yang memiliki enam tingkatan. wisatawan yang datang rata rata menjadikan air terjun itu sebagai latar untuk swafoto karena pemandangannya yang dinilai instagramable. grojokan watu purbo ini tepatnya berlokasi di aliran kali krisak, yang merupakan jalur dari lahar dingin yang mengalir dari gunung merapi. pemandangan kawasan ini eksotis karena dikepung pepohonan asri serta hamparan sawah. munculnya air terjun atau grojogan ini berasal dari enam dam dengan ketinggian bervariasi tak lebih dari 10 meter.",objek wisata itu tak adalah grojogan watu purbo yang berada di bangunrejo merdikorejo kecamatan tempel objek wisata itu sekitar setahun terakhir cukup populer di kalangan wisatawan karena memiliki pemandangan eksotis berupa air terjun yang memiliki enam tingkatan wisatawan yang datang rata rata menjadikan air terjun itu sebagai latar untuk swafoto karena pemandangannya yang dinilai instagramable grojokan watu purbo ini tepatnya berlokasi di aliran kali krisak yang merupakan jalur dari lahar dingin yang mengalir dari gunung merapi pemandangan kawasan ini eksotis karena dikepung pepohonan asri serta hamparan sawah munculnya air terjun atau grojogan ini berasal dari enam dam dengan ketinggian bervariasi tak lebih dari 10 meter,"['objek', 'wisata', 'itu', 'tak', 'adalah', 'grojogan', 'watu', 'purbo', 'yang', 'berada', 'bangunrejo', 'merdikorejo', 'kecamatan', 'tempel', 'objek', 'wisata', 'itu', 'sekitar', 'setahun', 'terakhir', 'cukup', 'populer', 'kalangan', 'wisatawan', 'karena', 'memiliki', 'pemandangan', 'eksotis', 'berupa', 'air', 'terjun', 'yang', 'memiliki', 'enam', 'tingkatan', 'wisatawan', 'yang', 'datang', 'rata', 'rata', 'menjadikan', 'air', 'terjun', 'itu', 'sebagai', 'latar', 'untuk', 'swafoto', 'karena', 'pemandangannya', 'yang', 'dinilai', 'instagramable', 'grojokan', 'watu', 'purbo', 'ini', 'tepatnya', 'berlokasi', 'aliran', 'kali', 'krisak', 'yang', 'merupakan', 'jalur', 'dari', 'lahar', 'dingin', 'yang', 'mengalir', 'dari', 'gunung', 'merapi', 'pemandangan', 'kawasan', 'ini', 'eksotis', 'karena', 'dikepung', 'pepohonan', 'asri', 'serta', 'hamparan', 'sawah', 'munculnya', 'air', 'terjun', 'atau', 'grojogan', 'ini', 'berasal', 'dari', 'enam', 'dam', 'dengan', 'ketinggian', 'bervariasi', 'tak', 'lebih', 'dari', 'meter']",Taman Hiburan,taman hiburan,taman hiburan,"['taman', 'hiburan']",10000.0,4.5,90.0,-7.6340172,110.33837,0.0,0.0,0.0,0.9,,taman hiburan,3,10000.0,105,1,1
dataset2,305,Gua Permoni,gua permoni,gua permoni,"['gua', 'permoni']",sebuah gua alami yang terkenal dengan keindahan stalaktit dan stalagmitnya menawarkan pengalaman jelajah alam yang menantang,sebuah gua alami yang terkenal dengan keindahan stalaktit dan stalagmitnya menawarkan pengalaman jelajah alam yang menantang,sebuah gua alami yang terkenal dengan keindahan stalaktit dan stalagmitnya menawarkan pengalaman jelajah alam yang menantang,"['sebuah', 'gua', 'alami', 'yang', 'terkenal', 'dengan', 'keindahan', 'stalaktit', 'dan', 'stalagmitnya', 'menawarkan', 'pengalaman', 'jelajah', 'alam', 'yang', 'menantang']",Alam,alam,alam,['alam'],0.0,4.3,,-7.8796951,110.3965111,32.0,0.0,0.0,0.86,0.0,cagar alam,1,0.0,106,0,1
dataset1,128,Gumuk Pasir Parangkusumo,gumuk pasir parangkusumo,gumuk pasir parangkusumo,"['gumuk', 'pasir', 'parangkusumo']","Gumuk Pasir Parangkusumo (bahasa Jawa: ꦒꦸꦩꦸꦏ꧀​ꦥꦱꦶꦂ​ꦥꦫꦁ​ꦏꦸꦱꦸꦩ, translit. Gumuk Pasir Parangkusuma) adalah objek wisata di Kabupaten Bantul, Yogyakarta, letaknya di sebelah barat Pantai Parangtritis, yaitu di Desa Parangtritis, Kecamatan Kretek, Kabupaten Bantul, Daerah Istimewa Yogyakarta. Gumuk Pasir ini memiliki sejumlah keistimewaan terkait dengan jumlahnya hanya terbatas di dunia.\nNama ""Gumuk"" berasal dari bahasa Jawa yang artinya gundukan-gundukan pasir yang terhampar luas. Gumuk Pasir Yogyakarta terbentuk dari material Gunung Merapi yang kemudian mengalami transportasi melalui Sungai Opak dan Sungai Progo yang kemudian terbawa ombak dan mengendap di pantai. Material yang mengendap kemudian mengering dan terbawa angin lalu terbang kedaratan sehingga mengalami proses deposisi menjadi Gumuk Pasir.","gumuk pasir parangkusumo bahasa jawa , translit. gumuk pasir parangkusuma adalah objek wisata di kabupaten bantul, yogyakarta, letaknya di sebelah barat pantai parangtritis, yaitu di desa parangtritis, kecamatan kretek, kabupaten bantul, daerah istimewa yogyakarta. gumuk pasir ini memiliki sejumlah keistimewaan terkait dengan jumlahnya hanya terbatas di dunia. nnama gumuk berasal dari bahasa jawa yang artinya gundukan gundukan pasir yang terhampar luas. gumuk pasir yogyakarta terbentuk dari material gunung merapi yang kemudian mengalami transportasi melalui sungai opak dan sungai progo yang kemudian terbawa ombak dan mengendap di pantai. material yang mengendap kemudian mengering dan terbawa angin lalu terbang kedaratan sehingga mengalami proses deposisi menjadi gumuk pasir.",gumuk pasir parangkusumo bahasa jawa translit gumuk pasir parangkusuma adalah objek wisata di kabupaten bantul yogyakarta letaknya di sebelah barat pantai parangtritis yaitu di desa parangtritis kecamatan kretek kabupaten bantul daerah istimewa yogyakarta gumuk pasir ini memiliki sejumlah keistimewaan terkait dengan jumlahnya hanya terbatas di dunia nnama gumuk berasal dari bahasa jawa yang artinya gundukan gundukan pasir yang terhampar luas gumuk pasir yogyakarta terbentuk dari material gunung merapi yang kemudian mengalami transportasi melalui sungai opak dan sungai progo yang kemudian terbawa ombak dan mengendap di pantai material yang mengendap kemudian mengering dan terbawa angin lalu terbang kedaratan sehingga mengalami proses deposisi menjadi gumuk pasir,"['gumuk', 'pasir', 'parangkusumo', 'bahasa', 'jawa', 'translit', 'gumuk', 'pasir', 'parangkusuma', 'adalah', 'objek', 'wisata', 'kabupaten', 'bantul', 'yogyakarta', 'letaknya', 'sebelah', 'barat', 'pantai', 'parangtritis', 'yaitu', 'desa', 'parangtritis', 'kecamatan', 'kretek', 'kabupaten', 'bantul', 'daerah', 'istimewa', 'yogyakarta', 'gumuk', 'pasir', 'ini', 'memiliki', 'sejumlah', 'keistimewaan', 'terkait', 'dengan', 'jumlahnya', 'hanya', 'terbatas', 'dunia', 'nnama', 'gumuk', 'berasal', 'dari', 'bahasa', 'jawa', 'yang', 'artinya', 'gundukan', 'gundukan', 'pasir', 'yang', 'terhampar', 'luas', 'gumuk', 'pasir', 'yogyakarta', 'terbentuk', 'dari', 'material', 'gunung', 'merapi', 'yang', 'kemudian', 'mengalami', 'transportasi', 'melalui', 'sungai', 'opak', 'dan', 'sungai', 'progo', 'yang', 'kemudian', 'terbawa', 'ombak', 'dan', 'mengendap', 'pantai', 'material', 'yang', 'mengendap', 'kemudian', 'mengering', 'dan', 'terbawa', 'angin', 'lalu', 'terbang', 'kedaratan', 'sehingga', 'mengalami', 'proses', 'deposisi', 'menjadi', 'gumuk', 'pasir']",Taman Hiburan,taman hiburan,taman hiburan,"['taman', 'hiburan']",0.0,4.5,90.0,-8.0173266,110.3180791,0.0,0.0,0.0,0.9,,taman hiburan,3,0.0,107,1,1
dataset2,214,Gunung Gamping,gunung gamping,gunung gamping,"['gunung', 'gamping']",bukit kapur yang menawarkan wisata edukasi geologi tempat ini cocok untuk tracking ringan sambil belajar tentang formasi batuan karst di yogyakarta,bukit kapur yang menawarkan wisata edukasi geologi tempat ini cocok untuk tracking ringan sambil belajar tentang formasi batuan karst di yogyakarta,bukit kapur yang menawarkan wisata edukasi geologi tempat ini cocok untuk tracking ringan sambil belajar tentang formasi batuan karst di yogyakarta,"['bukit', 'kapur', 'yang', 'menawarkan', 'wisata', 'edukasi', 'geologi', 'tempat', 'ini', 'cocok', 'untuk', 'tracking', 'ringan', 'sambil', 'belajar', 'tentang', 'formasi', 'batuan', 'karst', 'yogyakarta']",Budaya_Dan_Sejarah,budaya dan sejarah,budaya dan sejarah,"['budaya', 'dan', 'sejarah']",0.0,4.3,,-7.8046696,110.3196567,350.0,10000.0,10000.0,0.86,0.0072463768115942,budaya,2,10000.0,108,1,1
dataset2,286,Gunung Mungker,gunung mungker,gunung mungker,"['gunung', 'mungker']",gunung kecil yang menawarkan panorama kota dari ketinggian dengan suasana sejuk dan jalan pendakian yang ramah bagi pemula spot ini juga cocok untuk pengamatan bintang dan menikmati city light yogyakarta di malam hari,gunung kecil yang menawarkan panorama kota dari ketinggian dengan suasana sejuk dan jalan pendakian yang ramah bagi pemula spot ini juga cocok untuk pengamatan bintang dan menikmati city light yogyakarta di malam hari,gunung kecil yang menawarkan panorama kota dari ketinggian dengan suasana sejuk dan jalan pendakian yang ramah bagi pemula spot ini juga cocok untuk pengamatan bintang dan menikmati city light yogyakarta di malam hari,"['gunung', 'kecil', 'yang', 'menawarkan', 'panorama', 'kota', 'dari', 'ketinggian', 'dengan', 'suasana', 'sejuk', 'dan', 'jalan', 'pendakian', 'yang', 'ramah', 'bagi', 'pemula', 'spot', 'ini', 'juga', 'cocok', 'untuk', 'pengamatan', 'bintang', 'dan', 'menikmati', 'city', 'light', 'yogyakarta', 'malam', 'hari']",Alam,alam,alam,['alam'],0.0,4.3,,-7.8758728,110.4578762,416.0,5000.0,5000.0,0.86,0.0036231884057971,cagar alam,1,5000.0,109,0,1
dataset2,49,History Of Java Museum (HOJM),history of java museum hojm,history of java museum hojm,"['history', 'java', 'museum', 'hojm']",museum interaktif yang menyajikan sejarah panjang pulau jawa dari zaman prasejarah hingga masa kini menggunakan teknologi ar vr dan instalasi modern edukatif dan futuristik,museum interaktif yang menyajikan sejarah panjang pulau jawa dari zaman prasejarah hingga masa kini menggunakan teknologi ar vr dan instalasi modern edukatif dan futuristik,museum interaktif yang menyajikan sejarah panjang pulau jawa dari zaman prasejarah hingga masa kini menggunakan teknologi ar vr dan instalasi modern edukatif dan futuristik,"['museum', 'interaktif', 'yang', 'menyajikan', 'sejarah', 'panjang', 'pulau', 'jawa', 'dari', 'zaman', 'prasejarah', 'hingga', 'masa', 'kini', 'menggunakan', 'teknologi', 'dan', 'instalasi', 'modern', 'edukatif', 'dan', 'futuristik']",Budaya_Dan_Sejarah,budaya dan sejarah,budaya dan sejarah,"['budaya', 'dan', 'sejarah']",0.0,4.5,,-7.8439029,110.362261,304.0,20000.0,25000.0,0.9,0.0144927536231884,budaya,2,20000.0,110,1,0
dataset2,125,Hutan Cemara Sembung,hutan cemara sembung,hutan cemara sembung,"['hutan', 'cemara', 'sembung']",hutan dengan deretan pohon cemara tinggi cocok untuk bersantai dan berfoto estetik,hutan dengan deretan pohon cemara tinggi cocok untuk bersantai dan berfoto estetik,hutan dengan deretan pohon cemara tinggi cocok untuk bersantai dan berfoto estetik,"['hutan', 'dengan', 'deretan', 'pohon', 'cemara', 'tinggi', 'cocok', 'untuk', 'bersantai', 'dan', 'berfoto', 'estetik']",Alam,alam,alam,['alam'],0.0,4.2,,-7.8306883,110.2897089,156.0,5000.0,5000.0,0.8400000000000001,0.0036231884057971,cagar alam,1,5000.0,111,0,1
dataset1,182,Hutan Mangrove Kulon Progo,hutan mangrove kulon progo,hutan mangrove kulon progo,"['hutan', 'mangrove', 'kulon', 'progo']","Di sini ada kawasan wisata Hutan Mangrove Kulon Progo yang menyajikan keindahan alamnya. hutan Mangrove  ini memberikan pesona tersendiri selain pantai Glagah yang sudah menjadi primadona di Kulon Progo ini. Letak lokasi hutan mangrove  Kulon Progo ini sejatinya sudah masuk ke kawasan Pasir Mendit Kecamatan Temon Kulon Progo.",di sini ada kawasan wisata hutan mangrove kulon progo yang menyajikan keindahan alamnya. hutan mangrove ini memberikan pesona tersendiri selain pantai glagah yang sudah menjadi primadona di kulon progo ini. letak lokasi hutan mangrove kulon progo ini sejatinya sudah masuk ke kawasan pasir mendit kecamatan temon kulon progo.,di sini ada kawasan wisata hutan mangrove kulon progo yang menyajikan keindahan alamnya hutan mangrove ini memberikan pesona tersendiri selain pantai glagah yang sudah menjadi primadona di kulon progo ini letak lokasi hutan mangrove kulon progo ini sejatinya sudah masuk ke kawasan pasir mendit kecamatan temon kulon progo,"['sini', 'ada', 'kawasan', 'wisata', 'hutan', 'mangrove', 'kulon', 'progo', 'yang', 'menyajikan', 'keindahan', 'alamnya', 'hutan', 'mangrove', 'ini', 'memberikan', 'pesona', 'tersendiri', 'selain', 'pantai', 'glagah', 'yang', 'sudah', 'menjadi', 'primadona', 'kulon', 'progo', 'ini', 'letak', 'lokasi', 'hutan', 'mangrove', 'kulon', 'progo', 'ini', 'sejatinya', 'sudah', 'masuk', 'kawasan', 'pasir', 'mendit', 'kecamatan', 'temon', 'kulon', 'progo']",Bahari,bahari,bahari,['bahari'],5000.0,4.1,120.0,-7.8933459,110.0198257,0.0,0.0,0.0,0.82,,bahari,4,5000.0,112,0,1
dataset2,418,Hutan Pinus Mangunan Dlingo,hutan pinus mangunan dlingo,hutan pinus mangunan dlingo,"['hutan', 'pinus', 'mangunan', 'dlingo']",hutan pinus mangunan yang ada di jogja bisa menjadi destinasi hutan yang tepat disana banyak terdapat pepohonan yang tinggi menjulang yang dikenal dengan nama pinus merkusi nggak heran deh kalau banyak wisatawan yang merasa kepincut dengan objek wisata ini sebab kesejukan dan keindahan pemandangannya benar benar mempesona mata,hutan pinus mangunan yang ada di jogja bisa menjadi destinasi hutan yang tepat disana banyak terdapat pepohonan yang tinggi menjulang yang dikenal dengan nama pinus merkusi nggak heran deh kalau banyak wisatawan yang merasa kepincut dengan objek wisata ini sebab kesejukan dan keindahan pemandangannya benar benar mempesona mata,hutan pinus mangunan yang ada di jogja bisa menjadi destinasi hutan yang tepat disana banyak terdapat pepohonan yang tinggi menjulang yang dikenal dengan nama pinus merkusi nggak heran deh kalau banyak wisatawan yang merasa kepincut dengan objek wisata ini sebab kesejukan dan keindahan pemandangannya benar benar mempesona mata,"['hutan', 'pinus', 'mangunan', 'yang', 'ada', 'jogja', 'bisa', 'menjadi', 'destinasi', 'hutan', 'yang', 'tepat', 'disana', 'banyak', 'terdapat', 'pepohonan', 'yang', 'tinggi', 'menjulang', 'yang', 'dikenal', 'dengan', 'nama', 'pinus', 'merkusi', 'nggak', 'heran', 'deh', 'kalau', 'banyak', 'wisatawan', 'yang', 'merasa', 'kepincut', 'dengan', 'objek', 'wisata', 'ini', 'sebab', 'kesejukan', 'dan', 'keindahan', 'pemandangannya', 'benar', 'benar', 'mempesona', 'mata']",Alam,alam,alam,['alam'],0.0,4.6,,-7.9267837,110.4319967,18271.0,3000.0,3000.0,0.92,0.0021739130434782,cagar alam,1,3000.0,113,0,1
dataset2,436,Jati Meranggas,jati meranggas,jati meranggas,"['jati', 'meranggas']",pohon jati tua yang menjadi simbol kekuatan dan ketahanan sering dikunjungi untuk wisata alam dan edukasi,pohon jati tua yang menjadi simbol kekuatan dan ketahanan sering dikunjungi untuk wisata alam dan edukasi,pohon jati tua yang menjadi simbol kekuatan dan ketahanan sering dikunjungi untuk wisata alam dan edukasi,"['pohon', 'jati', 'tua', 'yang', 'menjadi', 'simbol', 'kekuatan', 'dan', 'ketahanan', 'sering', 'dikunjungi', 'untuk', 'wisata', 'alam', 'dan', 'edukasi']",Alam,alam,alam,['alam'],0.0,4.5,,-7.8588559,110.4438313,2.0,7500.0,7500.0,0.9,0.0054347826086956,cagar alam,1,7500.0,114,0,1
