User_Id,Place_Id,Place_Ratings,Place_Ratings_normalized
294,161,5,1.0
294,176,5,1.0
294,208,2,0.4
294,131,1,0.2
294,112,3,0.6
294,93,4,0.8
294,163,4,0.8
294,86,2,0.4
295,127,2,0.4
295,97,5,1.0
295,128,1,0.2
295,107,5,1.0
295,197,2,0.4
295,130,1,0.2
295,110,1,0.2
295,145,5,1.0
295,89,3,0.6
295,163,1,0.2
295,99,3,0.6
295,160,5,1.0
296,177,2,0.4
296,118,1,0.2
296,162,2,0.4
296,174,2,0.4
296,177,4,0.8
296,97,2,0.4
296,125,4,0.8
296,113,2,0.4
297,199,5,1.0
297,105,4,0.8
297,107,3,0.6
297,191,4,0.8
297,88,2,0.4
297,95,3,0.6
297,170,4,0.8
297,209,3,0.6
297,187,2,0.4
298,159,1,0.2
298,137,5,1.0
298,117,5,1.0
298,126,1,0.2
298,143,5,1.0
298,171,4,0.8
298,120,2,0.4
298,201,5,1.0
298,176,4,0.8
299,153,3,0.6
299,109,1,0.2
299,101,4,0.8
299,121,3,0.6
299,182,1,0.2
299,105,3,0.6
300,200,4,0.8
300,144,5,1.0
300,107,2,0.4
300,193,5,1.0
300,108,5,1.0
300,103,5,1.0
300,163,2,0.4
